"Area_Name","Ban_No","Cmpy_Name","Cmpy_Add","Cap_Amt","Cmpy_Rep","Estab_App_Date","twd97X","twd97Y","wgs84aX","wgs84aY"
"新北市中和區","28464037","采舍國際有限公司","新北市中和區中山路2段366巷10號3樓","25000000","王寶玲","0960112","299663.57","2766322.25","121.49202300","25.00410300"
"新北市中和區","28464888","金寶貝管理顧問有限公司","新北市中和區中山路2段33號11樓","10000000","蔡英玉","0960116","300952.71","2766442.42","121.50479800","25.00514500"
"新北市中和區","28465802","敘銓消防實業有限公司","新北市中和區中山路3段181巷34之1號","1000000","張玉蘭","0960118","297741.21","2766388.1","121.47298000","25.00476000"
"新北市中和區","28468435","森格科技有限公司","新北市中和區中正路928號6樓","11000000","林安濤","0960129","298758.42","2766800","121.48307200","25.00844600"
"新北市中和區","28468651","達大洋行有限公司","新北市中和區景平路111巷47弄6號","1000000","施王桂","0960130","302041.14","2764784.37","121.51551900","24.99014000"
"新北市中和區","28470158","艾力特有限公司","新北市中和區景平路71之7號5樓之3","1000000","黃宜玲","0960205","302365.85","2764943.75","121.51874200","24.99156700"
"新北市中和區","28470299","網通國際行銷有限公司","新北市中和區忠孝街106巷52號(1樓)","2000000","古瞻逢","0960205","301862.34","2764123.18","121.51372300","24.98417600"
"新北市中和區","28471712","華鼎光電股份有限公司","新北市中和區平河里建三路66號5樓","20520000","張慧德","0960209","299056.49","2765960.01","121.48599600","25.00085300"
"新北市中和區","28472439","奇蹟生活有限公司","新北市中和區景新街347號11樓之8","5000000","周淑惠","0960212","301691.42","2764876.15","121.51205800","24.99098000"
"新北市中和區","28473211","照陽國際有限公司","新北市中和區中山路2段340巷13號","3000000","羅叔容","0960214","299814.12","2766183.61","121.49350900","25.00284700"
"新北市中和區","28474696","大箂實業有限公司","新北市中和區自立路58巷25弄2號3樓","2000000","蔡智浩","0960227","302798.97","2764910.67","121.52303100","24.99125400"
"新北市中和區","28477217","維多利亞國際開發有限公司","新北市中和區中原二街28號18樓","2000000","廖光明","0960312","299291.99","2767067.53","121.48836800","25.01084400"
"新北市中和區","28479313","華銨實業有限公司","新北市中和區連和里中山路2段305號8樓","5000000","莊祐嘉","0960319","299984","2766092.45","121.49518900","25.00201800"
"新北市中和區","28483225","英峰科技有限公司","新北市中和區大勇街29巷9號5樓","600000","陳昭菁","0960402","302079.24","2765256.39","121.51591400","24.99440000"
"新北市中和區","28483787","神氣活現企業有限公司","新北市中和區中正路551之1號","1000000","張鳴和","0960403","299186.29","2765217.1","121.48725500","24.99414200"
"新北市中和區","28488050","燕莊實業有限公司","新北市中和區員山路504號4樓之5","5000000","陳志誠","0960418","298403.35","2766759.97","121.47955300","25.00809600"
"新北市中和區","28488495","黑石國際股份有限公司","新北市中和區建八路2號16樓","7000000","林子曦","0960419","299076.74","2765680.39","121.48618600","24.99832800"
"新北市中和區","28488729","永鴻能源科技股份有限公司","新北市中和區中正路342號6樓","10000000","莊修佑","0960419","299826","2765257.68","121.49359400","24.99448700"
"新北市中和區","28489109","鉅豐汽車零件有限公司","新北市中和區新民街112號7樓之5","4000000","劉怡如","0960423","298492.51","2766790.52","121.48043800","25.00836900"
"新北市中和區","28489136","創盟電子工業股份有限公司","新北市中和區立德街95號5樓","50000000","莊雅涵","0960423","299057.93","2766771.3","121.48603900","25.00817700"
"新北市中和區","28490957","崴騏手工蛋糕坊有限公司","新北市中和區中正路774號3樓","1000000","劉銘焜","0950929","298984.4","2765873.14","121.48527800","25.00007100"
"新北市中和區","28491870","晨越電子有限公司","新北市中和區建八路16號2樓之3","10500000","溫書賢","0951002","299142.88","2765670.07","121.48684100","24.99823200"
"新北市中和區","28492337","瑞氏精誠有限公司","新北市中和區景新街328號4樓之9","5000000","楊大煒","0951002","301662.54","2764883.19","121.51177200","24.99104500"
"新北市中和區","28492913","鴻景興業股份有限公司","新北市中和區中正路685號","70000000","林永瑞","0951003","298931.61","2765619.67","121.48474600","24.99778400"
"新北市中和區","28493666","協鋒電子有限公司","新北市中和區中山路3段37巷18號16樓","10000000","邱繼興","0951004","298220.92","2766386.04","121.47773300","25.00472600"
"新北市中和區","28493997","正盛生醫科技股份有限公司","新北市中和區連城路523巷7弄4之3號","15000000","鄭睿勝","0951004","298642.16","2765292.23","121.48186800","24.99483700"
"新北市中和區","28494052","善福生物科技有限公司","新北市中和區中正路1180號1樓","1000000","楊明章","0951004","298580.48","2766960.7","121.48131500","25.00990200"
"新北市中和區","28494095","新世界生技股份有限公司","新北市中和區中正路167巷21號","6600000","成望衡","0951004","300361.56","2765059.95","121.49889200","24.99268400"
"新北市中和區","28494341","軸心科技有限公司","新北市中和區圓通路335巷4弄23號3樓","500000","呂介然","0951004","299736.69","2764741.58","121.49269000","24.98983100"
"新北市中和區","28494601","日聖國際貿易股份有限公司","新北市中和區中山路2段366巷10號2樓","31000000","王淑卿","0951004","299663.57","2766322.25","121.49202300","25.00410300"
"新北市中和區","28495539","雅仕天然水晶有限公司","新北市中和區中正路1180之1號","1000000","林麗珠","0951005","298580.48","2766960.7","121.48131500","25.00990200"
"新北市中和區","28495545","釩達科技股份有限公司","新北市中和區建一路150號11樓","30000000","唐哲生","0951005","299240.74","2765681.72","121.48781100","24.99833400"
"新北市中和區","28495643","雅仕善福寶石有限公司","新北市中和區中正路1180之2號","1000000","林麗珠","0951005","298580.48","2766960.7","121.48131500","25.00990200"
"新北市中和區","28496122","金坤興業有限公司","新北市中和區連城路222巷2弄8號2樓","500000","黃天坤","0951011","299636.35","2765550.51","121.49172500","24.99713700"
"新北市中和區","28496903","晶豪樓股份有限公司","新北市中和區錦和路388號3樓、3樓之1、3樓之2、3樓之3","3000000","陳逸森","0951012","299510.31","2764824.81","121.49045100","24.99058900"
"新北市中和區","28497327","元固工程有限公司","新北市中和區中山路3段63巷11弄4之2號","1000000","王鐘輝","0951012","298183.92","2766317.4","121.47736400","25.00410700"
"新北市中和區","28499970","四季圖書有限公司","新北市中和區秀朗路3段50巷29弄3之2號","500000","李美莉","0951016","302905.3","2765318.81","121.52410000","24.99493500"
"新北市中和區","28499991","葉淨雅美容有限公司","新北市中和區中正路880號11樓之7","1000000","謝政璋","0951016","298858.96","2766584.24","121.48406100","25.00649500"
"新北市中和區","28501080","富碁建設股份有限公司","新北市中和區中正路866之6號16樓","29000000","黃昭凱","0951017","298922.73","2766537.41","121.48469100","25.00607000"
"新北市中和區","28501429","勤能廣告工程有限公司","新北市中和區民樂路45號12樓之1","5000000","陳美君","0951018","298777.22","2766037.11","121.48323200","25.00155800"
"新北市中和區","28501737","全宸有限公司","新北市中和區景安路208巷6之1號","1000000","洪文峰","0951018","300844.78","2764891.19","121.50367200","24.99114500"
"新北市中和區","28502320","兆馡有限公司","新北市中和區中正路766號7樓","1200000","鄧兆良","0951019","298988.36","2765825.51","121.48531600","24.99964100"
"新北市中和區","28503524","浩怡投資顧問股份有限公司","新北市中和區中和路326號6樓之2","15000000","鄧蓮修","0951020","301456.23","2765989","121.50977000","25.00103500"
"新北市中和區","28503572","展堉工程有限公司","新北市中和區民德路8巷12號2樓","5000000","洪茂松","0951020","297269.25","2766197.32","121.46829800","25.00305200"
"新北市中和區","28504853","焱窯創藝有限公司","新北市中和區連城路109巷69號","3000000","陳銘綉","0951023","300207.84","2765628.46","121.49739000","24.99782200"
"新北市中和區","28505522","守儀禮儀有限公司","新北市中和區連城路75巷8弄6號5樓","500000","陳宗仁","0951024","300273.72","2765700.96","121.49804500","24.99847400"
"新北市中和區","28506563","耀妮有限公司","新北市中和區中山路2段115之3號","1000000","周碧玲","0951025","300774.99","2766281.57","121.50303200","25.00369900"
"新北市中和區","28506590","榮益印刷事業有限公司","新北市中和區連城路236號3樓","3000000","黎淑英","0951025","299335.76","2765479.97","121.48874500","24.99651000"
"新北市中和區","28506992","品香園企業有限公司","新北市中和區連城路246之1號(1、2樓)","1000000","黃國榮","0951026","299308.25","2765463.17","121.48847200","24.99635900"
"新北市中和區","28507583","向紘五金有限公司","新北市中和區自立路14之4號","5000000","黃家妤","0951026","302725.65","2765466.18","121.52232600","24.99627100"
"新北市中和區","28508014","惠多有限公司","新北市中和區中興街115巷1弄3之1號","1000000","陳正宜","0951027","300501.09","2765028.51","121.50027300","24.99239600"
"新北市中和區","28508422","賽勒思國際有限公司","新北市中和區忠孝街106巷52號(1樓)","1000000","王以志","0951027","301862.34","2764123.18","121.51372300","24.98417600"
"新北市中和區","28508703","哈帝斯科技股份有限公司","新北市中和區連城路258號14樓之2","10000000","盧賀隆","0951030","299153.63","2765482.16","121.48694100","24.99653600"
"新北市中和區","28508767","世昇科技有限公司","新北市中和區永和路20號","1000000","謝武男","0951030","300430.99","2766257.06","121.49962300","25.00348900"
"新北市中和區","28509082","維思廣告設計有限公司","新北市中和區中板路18巷1弄16號(1樓)","3000000","蔡宗穎","0951030","298815.04","2767255.03","121.48364900","25.01255200"
"新北市中和區","28509294","嘉事摩國際股份有限公司","新北市中和區板南路492號7樓之2","12000000","廖昱凱","0951030","298947.33","2766750.93","121.48494200","25.00799700"
"新北市中和區","28510807","京戶彩印有限公司","新北市中和區新生街242巷3-3號","2000000","邱秀珠","0951031","298778.77","2765618.48","121.48323200","24.99777800"
"新北市中和區","28510932","立暻科技有限公司","新北市中和區中正路751巷3弄17之1號","500000","李佳璋","0951031","298913.49","2765755.13","121.48457200","24.99900800"
"新北市中和區","28511117","欣馥郁股份有限公司","新北市中和區中正路140號","20000000","周素蓮","0951101","300396.33","2765192.5","121.49924100","24.99388000"
"新北市中和區","28511691","鈺龍工程有限公司","新北市中和區新生街136號8樓","15000000","麥芳瑜","0951101","298806.72","2765973.95","121.48352200","25.00098700"
"新北市中和區","28512684","松瑞霖建材有限公司","新北市中和區國光街46號11樓","8000000","何依瑾","0951102","297541.27","2765896.95","121.47098300","25.00033200"
"新北市中和區","28512734","協盛創意國際貿易有限公司","新北市中和區立德街7巷9號2樓","1000000","莊泓楚","0951102","299455.6","2766524.97","121.48997000","25.00594000"
"新北市中和區","28513656","日溢健康有限公司","新北市中和區中正路700號16樓之4","4000000","張英哲","0951103","299048.16","2765479.57","121.48589600","24.99651600"
"新北市中和區","28514727","大中榮鋼鋁工程有限公司","新北市中和區中板路7之1號(1樓)","2000000","洪文正","0951106","298931.72","2767126.7","121.48480100","25.01139000"
"新北市中和區","28516485","康誠實業有限公司","新北市中和區中山路2段362之2號","2000000","盧佩瑩","0951108","299690.82","2766218.8","121.49228900","25.00316800"
"新北市中和區","28517891","聯發光電股份有限公司","新北市中和區建一路186號5樓之3","73958840","張益峰","0951110","299241.57","2765503.49","121.48781300","24.99672500"
"新北市中和區","28517908","有誼國際股份有限公司","新北市中和區建一路249號8樓","1000000","陳景方","0951110","299284.7","2765502.59","121.48824000","24.99671600"
"新北市中和區","28518420","正崴實業有限公司","新北市中和區莒光路187號5樓之1","1000000","林怡微","0951113","297731.36","2765746.86","121.47286100","24.99897100"
"新北市中和區","28518815","寬宏國際宗教藝術有限公司","新北市中和區立業路61巷6號2樓","1000000","卓秀玲","0951113","299678.91","2766633.45","121.49218600","25.00691200"
"新北市中和區","28519407","德全展業有限公司","新北市中和區建六路67巷18號(1樓)","1000000","魏光梓","0951114","299128.98","2766182.78","121.48672200","25.00286200"
"新北市中和區","28519835","日福開發股份有限公司","新北市中和區中正路772號4樓","200000000","許月瑛","0951114","298985.45","2765857.01","121.48528800","24.99992500"
"新北市中和區","28519912","惟康國際股份有限公司","新北市中和區中安街86號5樓","1000000","鄭志偉","0951114","301681.55","2766067.69","121.51200500","25.00173800"
"新北市中和區","28521121","承洋興業有限公司","新北市中和區建八路187號3樓","5000000","林玴興","0951116","299571.68","2765816.29","121.49109400","24.99953900"
"新北市中和區","28521305","長宏國際行銷有限公司","新北市中和區連城路258號6樓之4","2000000","陳寶宗","0951116","299153.63","2765482.16","121.48694100","24.99653600"
"新北市中和區","28522607","德威盛國際有限公司","新北市中和區中原里０１１鄰橋和路120號9樓之3","2000000","林靜芳","0951120","299681.87","2766498.47","121.49221000","25.00569400"
"新北市中和區","28522780","日盈不動產仲介經紀有限公司","新北市中和區宜安路113號","1000000","張惠山","0951120","301507.13","2765634.26","121.51026100","24.99783100"
"新北市中和區","28522846","伊士曼科技有限公司","新北市中和區立德街148巷10號6樓","1000000","江丕顯","0951120","299175.14","2766839.83","121.48720200","25.00879200"
"新北市中和區","28523731","得竤科技有限公司","新北市中和區立德街108號1樓","1000000","林宏東","0951121","299124.34","2766800.14","121.48669800","25.00843500"
"新北市中和區","28524942","宗豐工程有限公司","新北市中和區民享街119巷1號","6000000","許宗凱","0951122","297903.48","2765734.27","121.47456500","24.99885200"
"新北市中和區","28525750","佳霖印刷有限公司","新北市中和區員山路423巷16號4樓","1000000","黃建銘","0951123","298482.71","2766169.49","121.48031900","25.00276200"
"新北市中和區","28525983","祺豐科技股份有限公司","新北市中和區德光路51巷2號(1樓)","2000000","黃緗筠","0951123","297454.32","2766279.75","121.47013500","25.00379000"
"新北市中和區","28526364","良翊機電企業有限公司","新北市中和區民享街86巷10弄3號1樓","3500500","齊振中","0951124","297829.77","2765979.79","121.47384400","25.00107100"
"新北市中和區","28526456","天龍消防工程有限公司","新北市中和區中正路211巷13弄22號5樓","1000000","胡致源","0951124","300237.74","2765093.55","121.49766600","24.99299200"
"新北市中和區","28526688","全麗科技工程有限公司","新北市中和區大仁街20巷25弄8號","55000000","施巧玲","0951124","302349.97","2765159.7","121.51859200","24.99351700"
"新北市中和區","28526786","耀升工程有限公司","新北市中和區員山路611巷4弄33之1號(1樓)","1000000","張依琳","0951124","298116.4","2767086.65","121.47672200","25.01105400"
"新北市中和區","28527048","數位風股份有限公司","新北市中和區中山路2段296號7樓之3","6000000","阮家榮","0951124","300085.71","2766149.03","121.49619900","25.00252600"
"新北市中和區","28528877","旭圓室內裝修工程有限公司","新北市中和區景平路278巷16弄28號1樓","1000000","施義旭","0951128","301947.47","2765189.45","121.51460600","24.99380000"
"新北市中和區","28529236","好幫手彩藝有限公司","新北市中和區立德街148巷32號6樓","1000000","邱文婷","0951128","299126.19","2766867.08","121.48671800","25.00904000"
"新北市中和區","28529242","芳昇治具有限公司","新北市中和區華福街56之2號","1000000","陳國洲","0951128","297117.93","2765472.96","121.46677500","24.99651700"
"新北市中和區","28529284","禾迪科技有限公司","新北市中和區中山路2段181巷6號3樓","2000000","金芫苰","0951129","300524.15","2766136.26","121.50054200","25.00239600"
"新北市中和區","28529828","倚泉有限公司","新北市中和區立人街13之4號","1000000","朱仲欽","0951129","302653.71","2765208.11","121.52160300","24.99394400"
"新北市中和區","28531346","博進科技有限公司","新北市中和區中正路961號7樓","2000000","林振達","0951201","298773.24","2766650.39","121.48321400","25.00709500"
"新北市中和區","28532387","渤茂國際貿易有限公司","新北市中和區建八路189號12樓","1000000","張守勤","0951201","299578.03","2765816.03","121.49115700","24.99953600"
"新北市中和區","28532751","振智汽車興業有限公司","新北市中和區中正路1218號","1000000","呂學林","0951204","298426.21","2767060.69","121.47979000","25.01081000"
"新北市中和區","28533772","源鼎興業有限公司","新北市中和區中正路716號7樓之9","5000000","羅筱珊","0951205","299038.45","2765528.98","121.48580200","24.99696200"
"新北市中和區","28533999","金億豐投資有限公司","新北市中和區圓通路146號7樓","5000000","顏榕廷","0951205","300283.66","2765404.3","121.49813200","24.99579600"
"新北市中和區","28534202","新展嘉企業有限公司","新北市中和區中山路2段296號12樓之4","16000000","何麗卿","0951205","300085.71","2766149.03","121.49619900","25.00252600"
"新北市中和區","28535639","水茵茵企業有限公司","新北市中和區景新街34巷6號(1樓)","1000000","謝素蘭","0951207","300785.48","2765782.74","121.50311700","24.99919500"
"新北市中和區","28535883","伊登詩服裝有限公司","新北市中和區中山路2段365巷2弄3號(3樓)","10000000","范嘉鑛","0951207","299200.19","2766320.21","121.48743200","25.00410000"
"新北市中和區","28536546","竹棠生活藝術顧問有限公司","新北市中和區景平路111巷9弄2號","1000000","詹盛全","0951208","302162.32","2764889.94","121.51672300","24.99108800"
"新北市中和區","28536948","德隆印刷有限公司","新北市中和區立業路83巷8號","5000000","王培剛","0951208","299580.87","2766646.14","121.49121500","25.00703000"
"新北市中和區","28537469","黃騰建設有限公司","新北市中和區民享街31巷7號6樓","20000000","王龍鎮","0951211","297891.81","2766345.41","121.47447100","25.00436900"
"新北市中和區","28537670","勛捷實業有限公司","新北市中和區圓通路141巷48弄17之2號","5000000","邱竟昌","0951211","300290.01","2765233.38","121.49818900","24.99425200"
"新北市中和區","28541013","三上食品有限公司","新北市中和區民享里民享街61-1號","500000","黃靜如","0951214","297864.19","2766126.72","121.47419000","25.00239600"
"新北市中和區","28541941","日暉興有限公司","新北市中和區景平路381號1至7樓","20000000","李幸恩","0951215","300875.07","2765134.16","121.50398100","24.99333700"
"新北市中和區","28541978","新視代開發有限公司","新北市中和區中正路700號12樓","5000000","林義森","0951215","299048.16","2765479.57","121.48589600","24.99651600"
"新北市中和區","28542287","特銓股份有限公司","新北市中和區板南路498號6樓之5","80000000","陳明生","0951218","298961.62","2766768.65","121.48508500","25.00815600"
"新北市中和區","28542651","昇揚地板企業有限公司","新北市中和區圓通路288號","5000000","謝宗淵","0951218","299542.85","2764716.46","121.49076900","24.98961000"
"新北市中和區","28542929","赫達通訊有限公司","新北市中和區圓通路335巷37弄49之3號","1000000","林聰敏","0951219","299929.53","2764610.25","121.49459600","24.98863900"
"新北市中和區","28543096","楷發欣工程有限公司","新北市中和區員山路148巷44弄3之3號","1000000","盧含少","0951219","298716.12","2765511.98","121.48260800","24.99681900"
"新北市中和區","28543498","菘翊科技有限公司","新北市中和區景平路190號7樓之1","15000000","吳智欽","0951219","302109.09","2765035.43","121.51620200","24.99240400"
"新北市中和區","28544068","小南門食品有限公司","新北市中和區中山路2段340巷35號","10000000","張秋仁","0951219","299787.13","2766268.8","121.49324500","25.00361700"
"新北市中和區","28544145","台崴彩印精雕有限公司","新北市中和區連城路319巷3弄7之2號","8519000","林洺綸","0951220","299406.61","2765393.04","121.48944400","24.99572300"
"新北市中和區","28545783","鴻宸開發工程有限公司","新北市中和區水源路2巷4之3號","15000000","林彥男","0951222","300741.65","2766224.42","121.50270000","25.00318400"
"新北市中和區","28546740","言承企業有限公司","新北市中和區立德街148巷16號5樓","500000","陳光琳","0951222","299164.82","2766845.38","121.48710000","25.00884200"
"新北市中和區","28546761","秉銳有限公司","新北市中和區宜安路171號3樓","1000000","鄒素雲","0951222","301319.66","2765784.28","121.50840900","24.99919100"
"新北市中和區","28548000","允程實業有限公司","新北市中和區員山路268巷5弄2之1號1樓","5000000","鄭明貴","0951225","298643.43","2766109.58","121.48190900","25.00221600"
"新北市中和區","28548521","京典印刷事業股份有限公司","新北市中和區中山路2段359巷6號","40000000","翁淑玲","0951226","299311.97","2766306.96","121.48853900","25.00397700"
"新北市中和區","28549155","中華精銳科技有限公司","新北市中和區華順街103巷16號2樓","1000000","黃靖雅","0951227","297032.5","2765545.31","121.46593100","24.99717300"
"新北市中和區","28550808","綠網科技有限公司","新北市中和區員山路132巷4號1樓","5000000","葉志升","0951228","298610.73","2765443.92","121.48156200","24.99620800"
"新北市中和區","28551975","東霖物業有限公司","新北市中和區連城路469巷21弄12號","1000000","林益祥","0960102","298857.25","2765314.27","121.48399900","24.99502900"
"新北市中和區","28552469","瑞克威資訊科技有限公司","新北市中和區圓通路50號","3000000","李政宏","0960102","300537.2","2765604.79","121.50065100","24.99759700"
"新北市中和區","28553571","三禾室內工程有限公司","新北市中和區秀峰街119巷6弄8-3號","500000","楊智偉","0960103","302427.5","2764791.08","121.51934600","24.99018700"
"新北市中和區","28554776","國志國際工程有限公司","新北市中和區民德路290巷12號","1000000","高國智","0960105","297153.55","2765400.45","121.46712500","24.99586100"
"新北市中和區","28555162","方証鋼鋁實業有限公司","新北市中和區員山路90號","1000000","方俊華","0960105","298550.13","2765239.51","121.48095400","24.99436400"
"新北市中和區","28555655","鼎新保險代理人有限公司","新北市中和區中和路362之6號10樓","5000000","戈采絜","0960108","301548.73","2766059.49","121.51068900","25.00166800"
"新北市中和區","28556970","欣啟盟印刷事業有限公司","新北市中和區中原里立德街193號4樓","1000000","林惠櫻","0960109","298911.88","2766887.79","121.48459600","25.00923300"
"新北市中和區","28557680","尚格室內設計工程有限公司","新北市中和區景安路82巷1號1樓","2500000","游任國","0960110","301011.6","2765436.05","121.50534500","24.99605800"
"新北市中和區","28558294","富崴工業股份有限公司","新北市中和區國光街36巷18號","10000000","江如正","0960111","297567.56","2766034.74","121.47124800","25.00157500"
"新北市中和區","28558668","雅粕有限公司","新北市中和區中和路402號4樓之2","1000000","畢鷺珠","0960111","301604.55","2766170.22","121.51124600","25.00266600"
"新北市中和區","28559012","弼盈科技有限公司","新北市中和區板南路492號6樓之5","5000000","謝森吉","0960111","298947.33","2766750.93","121.48494200","25.00799700"
"新北市中和區","28562451","緻宸國際行銷有限公司","新北市中和區民富街10巷8號","5000000","方麗維","0960117","298194.6","2766556.51","121.47747800","25.00626600"
"新北市中和區","28563917","新智科技數位有限公司","新北市中和區南山路178巷8弄14號","1000000","張福儀","0960119","300668.8","2765723.73","121.50195900","24.99866700"
"新北市中和區","28564140","大視野數位影音有限公司","新北市中和區南華路70號6樓","1200000","許晴雯","0960119","300987","2765565.96","121.50510600","24.99723200"
"新北市中和區","28564253","森巨企業有限公司","新北市中和區立德街158號4樓","1000000","顏菱","0960119","299046.82","2766842.47","121.48593100","25.00882000"
"新北市中和區","28564401","利翔印刷事業有限公司","新北市中和區橋和路120號7樓之2","13000000","廖芸嫻","0960119","299681.87","2766498.47","121.49221000","25.00569400"
"新北市中和區","28565041","陳日新西藥有限公司","新北市中和區安平路134巷1弄2號","6500000","陳志麟","0960122","301741.2","2765627.1","121.51257900","24.99775800"
"新北市中和區","28565605","松青生機企業有限公司","新北市中和區圓通路230號","1000000","楊千瑩","0960123","299973.57","2765084.68","121.49504900","24.99292000"
"新北市中和區","28566317","慶輝國際有限公司","新北市中和區民安街22巷23號","500000","王鴻達","0960123","298407.02","2766016.91","121.47956400","25.00138700"
"新北市中和區","28566359","茂真科技有限公司","新北市中和區中山路2段327巷7號3樓","5000000","蔡繼緯","0960123","299805.8","2765991.68","121.49342000","25.00111400"
"新北市中和區","28567370","世同投資有限公司","新北市中和區中正路780號13樓","15000000","邱素麗","0960124","298982.81","2765934.26","121.48526500","25.00062300"
"新北市中和區","28567842","鴻海數位科技有限公司","新北市中和區建八路183號11樓","15000000","林育德","0960125","299560.3","2765816.56","121.49098200","24.99954100"
"新北市中和區","28569530","天昱科技有限公司","新北市中和區中興街132巷28弄1號","3000000","何宗麟","0950725","300346.93","2764937.25","121.49874200","24.99157700"
"新北市中和區","28570213","艾懋科技股份有限公司","新北市中和區中正路700號7樓之1","54000000","吳一峰","0960129","299048.16","2765479.57","121.48589600","24.99651600"
"新北市中和區","28570240","元煥企業有限公司","新北市中和區景新街132巷8號3樓","1000000","鄭宏揚","0960129","300964.24","2765640.31","121.50488300","24.99790400"
"新北市中和區","28570728","今勛開發股份有限公司","新北市中和區建六路71號(1樓)","500000000","黃瑞興","0960130","299167.88","2766118.09","121.48710500","25.00227600"
"新北市中和區","28571304","宅安有限公司","新北市中和區景平路239巷7號4樓","1000000","高德蓉","0960130","301459.23","2765035.96","121.50976400","24.99243100"
"新北市中和區","28571418","誠達資訊有限公司","新北市中和區民生街35巷1弄12號","1000000","簡烺亦","0960130","297508.03","2766434.14","121.47067200","25.00518300"
"新北市中和區","28571732","永橙科技有限公司","新北市中和區中正路866之3號15樓","5250000","李仁智","0960131","298899.18","2766537.94","121.48445800","25.00607500"
"新北市中和區","28571846","鑫寶網資訊有限公司","新北市中和區安順里保健路106巷6弄8之2號3樓","500000","林勇成","0960131","301659.82","2765391.6","121.51176400","24.99563500"
"新北市中和區","28571959","群彩數位影像製作有限公司","新北市中和區立德街200巷23號1之3樓","10000000","宋紫姈","0960131","298974.85","2766967.69","121.48522300","25.00995300"
"新北市中和區","28573387","冠辰科技股份有限公司","新北市中和區中正路955號13樓","70000000","趙偉皓","0960202","298792.82","2766612.81","121.48340700","25.00675500"
"新北市中和區","28573669","烽群工程有限公司","新北市中和區民治街18號","2000000","劉俊麟","0960202","297948.71","2766353.17","121.47503500","25.00443800"
"新北市中和區","28574885","迅弘有限公司","新北市中和區民富街10巷1號3樓","2000000","徐瑞峰","0960205","298165.49","2766570.27","121.47719000","25.00639100"
"新北市中和區","28574983","禾古精緻印刷有限公司","新北市中和區南山路236巷23弄2號","500000","程俊","0960205","301038.7","2764595.94","121.50558200","24.98847200"
"新北市中和區","28575580","賽仕博國際實業有限公司","新北市中和區景德街127號","3000000","黃姿靜","0960206","301981.6","2764877.5","121.51493300","24.99098200"
"新北市中和區","28575603","采色數位影像工程有限公司","新北市中和區中正路778之1號8樓","5500000","丁鴻仁","0960206","299028.05","2765927.51","121.48571300","25.00056000"
"新北市中和區","28576912","崇鉅實業有限公司","新北市中和區連城路268號5樓之8","31000000","許瀞云","0960207","299108.53","2765517.15","121.48649500","24.99685300"
"新北市中和區","28577877","麗米檢驗科技有限公司","新北市中和區建康路156號","5000000","林秉立","0960208","299495.02","2765867.58","121.49033700","25.00000400"
"新北市中和區","28578067","愛比爾數位有限公司","新北市中和區民安街25巷13之3號","1000000","蕭哲明","0960208","298517.39","2765887.82","121.48065200","25.00021800"
"新北市中和區","28578355","谷羊國際文化事業有限公司","新北市中和區華新街220巷3號2樓","5000000","吳文學","0960209","301100.07","2763878.44","121.50616400","24.98199300"
"新北市中和區","28578828","廣順鑫有限公司","新北市中和區國光街109巷22弄16之4號","1000000","郭紜潔","0960209","297338.57","2765870.03","121.46897400","25.00009500"
"新北市中和區","28579220","崴達國際電子有限公司","新北市中和區景平路190號7樓","5000000","曾志順","0960212","302109.09","2765035.43","121.51620200","24.99240400"
"新北市中和區","28579431","華茂應用材料有限公司","新北市中和區立德街136號4樓","10000000","李鳳凰","0960212","299107.14","2766841.94","121.48652900","25.00881300"
"新北市中和區","28579896","永亨國際有限公司","新北市中和區景平路62號","1000000","簡進發","0960212","302720.65","2764866.8","121.52225300","24.99086000"
"新北市中和區","28580388","華優光電科技股份有限公司","新北市中和區橋安街21號5樓","9000000","毛本華","0960213","299715.16","2766332.3","121.49253400","25.00419200"
"新北市中和區","28580839","艾馬世有限公司","新北市中和區安樂路245號1樓","5000000","王煜","0960213","301892.01","2765831.36","121.51408100","24.99959700"
"新北市中和區","28580893","圓彩國際企業有限公司","新北市中和區中板路18巷1弄22號","5000000","陳儀民","0960213","298799.43","2767263.76","121.48349500","25.01263100"
"新北市中和區","28581458","愛家人力資源顧問有限公司","新北市中和區南山路236巷20弄5-2號","500000","梁景祿","0960214","301051.4","2764688.81","121.50571100","24.98931000"
"新北市中和區","28581817","上喆汽車有限公司","新北市中和區景平里29鄰安平路11號(1樓)","1000000","黃秀雲","0960214","301371.67","2765180.91","121.50890200","24.99374200"
"新北市中和區","28582891","閃耀投資顧問有限公司","新北市中和區中正路716號6樓之6","25000000","楊在治","0960215","299038.45","2765528.98","121.48580200","24.99696200"
"新北市中和區","28583786","大瑁國際實業有限公司","新北市中和區立德街121號3樓","5000000","游吉男","0960216","299012.95","2766800.93","121.48559400","25.00844600"
"新北市中和區","28583955","三合建設股份有限公司","新北市中和區南華路12號1樓","5000000","呂淑芬","0960216","300711.96","2765369.98","121.50237400","24.99547100"
"新北市中和區","28586067","奇玖企業有限公司","新北市中和區中板路47巷29號3樓","5000000","李慶文","0960301","298674.81","2767047.59","121.48225300","25.01068400"
"新北市中和區","28586236","利虹國際有限公司","新北市中和區中正路1207號13樓之2","3000000","侯淑敏","0960301","298448.45","2766984.25","121.48000800","25.01011900"
